Asset_ID,Asset_XCords,Asset_YCords,latitude,longitude
7404,524381,195475,51.64432710437462,-0.2037947663454415
7405,524376,195442,51.644031644113696,-0.2038787099412266
7406,524390,195419,51.64382185370476,-0.2036846541068887
7407,524394,195391,51.643569338816526,-0.2036368211037528
7408,524387,195353,51.64322938646437,-0.2037514288154775
7409,524390,195309,51.64283330340877,-0.2037237228861811
7410,524403,195284,51.64260576010967,-0.203544827337423
7411,524405,195257,51.64236267394708,-0.2035255292536817
7412,524410,195235,51.64216385888624,-0.2034611232172743
7413,524414,195204,51.64188438340239,-0.2034143586049843
7414,524417,195178,51.64165006301249,-0.2033802623331593
7415,524422,195155,51.64144226104278,-0.2033162130903953
7416,524436,195136,51.64126841703138,-0.2031207495984678
7417,524445,195107,51.6410058097928,-0.2030010589393374
7418,524448,195078,51.640744528812505,-0.2029680311992502
7419,524451,195044,51.64043831370788,-0.2029367802325305
7420,524460,195016,51.640184693098746,-0.202816737402206
7421,524467,194993,51.6399764486492,-0.2027238059429538
7422,524477,194964,51.63971361990506,-0.2025896775396012
7423,524487,194933,51.63943281736991,-0.202456261389745
7424,524325,188403,51.58078426841528,-0.2071096681964285
7425,524545,188363,51.58037626787197,-0.2039504309813543
7426,524552,188341,51.5801770103326,-0.2038572552680242
7427,526091,196182,51.650300246071566,-0.1788399335205147
7428,526103,196179,51.65027059723244,-0.1786676568845877
7429,525861,196078,51.649417114373264,-0.1822000086863754
7430,526502,191112,51.60464545590877,-0.1747320909289293
7431,526505,191106,51.6045908622224,-0.1746909576272385
7432,526700,189788,51.592702551809,-0.1723523253025919
7433,526667,190470,51.59883892195089,-0.1725824664590685
7434,523831,196090,51.64997528261899,-0.2115219049046272
7435,523855,196069,51.64978127750871,-0.2111826159367069
7436,523888,196044,51.64954934294358,-0.2107147271230458
7437,523920,196025,51.64937154780093,-0.2102591657752954
7438,526243,189248,51.58795218218265,-0.1791400476506034
7439,526252,189278,51.58821977117501,-0.178999427459727
7440,526276,189291,51.58833122654433,-0.1786485132872598
7441,527659,196619,51.653873876317,-0.1560287763820175
7442,527660,196644,51.65409831360767,-0.1560052105294099
7443,527652,196670,51.65433377928454,-0.1561113075077966
7444,527666,196672,51.6543485761646,-0.155908312458735
7445,527682,196664,51.654273053220166,-0.1556800702803848
7446,527677,196681,51.65442695937422,-0.1557461063517227
7447,527675,196603,51.65372646109596,-0.1558034545754026
7448,525137,190612,51.600456717739696,-0.1946100608630859
7449,525141,190620,51.60052772460483,-0.1945494864194252
7450,525256,190511,51.59952262125472,-0.1929288352876795
7451,525266,190513,51.599538373161344,-0.1927838174014601
7452,525659,190256,51.59714130767784,-0.1872046400766476
7453,524075,185913,51.5584617471968,-0.2115942144839729
7454,524103,185895,51.55829382772091,-0.2111968692649491
7455,524113,185868,51.558048980971904,-0.2110622152761418
7456,524145,185845,51.5578352453417,-0.210608969672072
7457,524162,185823,51.55763379363658,-0.2103716352095546
7458,524182,185800,51.55742269469486,-0.2100914039127263
7459,524194,185770,51.55715044587419,-0.2099289825692471
7460,524220,185753,51.556991947867424,-0.2095601362173632
7461,524230,185723,51.55672013836219,-0.2094265535704166
7462,524255,185705,51.55655287188856,-0.2090724824250761
7463,524264,185669,51.55622736003218,-0.2089554389801124
7464,524290,185639,51.55595202831258,-0.2085911937734768
7465,524211,185757,51.55702987568412,-0.2096884785818637
7466,524279,185637,51.55593647546503,-0.2087504843655081
7467,526213,193039,51.62202769166287,-0.1782096720601526
7468,526201,193008,51.62175179150152,-0.1783940784047714
7469,526207,192975,51.62145388529912,-0.1783193312242744
7470,526195,192938,51.62112406452999,-0.1785058936922089
7471,526221,188632,51.58242124280716,-0.1796786975094875
7472,526258,188618,51.582287147972,-0.1791500052339944
7473,526298,188620,51.58229616780227,-0.1785722920428379
7474,526336,188606,51.58216184408034,-0.1780291797761694
7475,526378,188607,51.58216142358388,-0.1774229780398002
7476,526407,188594,51.582038098077625,-0.1770093341318842
7477,526444,188596,51.58204777981202,-0.1764748982483449
7478,526474,188592,51.58200510781238,-0.176043594666454
7479,526496,188580,51.58189233390157,-0.1757305690872116
7480,526531,188583,51.58191144518239,-0.1752246242068512
7481,526566,188569,51.58177777915789,-0.1747248007712515
7482,526595,188573,51.5818072193252,-0.1743050446939283
7483,526221,188624,51.582349348441646,-0.1796815705936008
7484,523769,195998,51.64916213069428,-0.2124501184564131
7485,523793,195968,51.64888724657901,-0.2121140136602645
7486,523824,195944,51.648664742611096,-0.2116746677884147
7487,525541,194040,51.63117360386772,-0.1875532115294437
7488,525539,194073,51.63147061277997,-0.1875702716314138
7489,525533,194102,51.63173256631446,-0.1876465271849864
7490,525513,194123,51.63192574622551,-0.1879278184855117
7491,525506,194134,51.632026160716,-0.1880249638483422
7492,525497,194166,51.632315742821966,-0.18814347094058
7493,525481,194193,51.63256195084955,-0.1883648560866238
7494,525476,195152,51.64118136251408,-0.1880936042397224
7495,525488,195170,51.641340449152594,-0.1879138320871753
7496,525517,195178,51.64140587793533,-0.1874920990705856
7497,525546,195178,51.64139941125836,-0.1870732323507867
7498,525578,195170,51.6413203799668,-0.1866139029666015
7499,525593,195150,51.64113729893402,-0.1864044195479723
7500,525546,188132,51.57807844227988,-0.189594141468755
7501,525558,188107,51.57785110073316,-0.1894299869954141
7502,525927,188894,51.584841492317295,-0.1838257487240546
7503,525949,188875,51.584665831163576,-0.1835151928940318
7504,525966,188845,51.58439243085293,-0.1832807104178823
7505,525992,188830,51.58425182213681,-0.1829110236301243
7506,526016,188799,51.58396787014471,-0.182575927462883
7507,526028,188766,51.58366862467402,-0.182414656687463
7508,526056,188738,51.583410737906085,-0.1820207908449013
7509,526063,188707,51.58313058267883,-0.1819309339607575
7510,526086,188674,51.582828877875386,-0.1816109946332567
7511,526098,188640,51.58252064431993,-0.1814500928651484
7512,526099,188604,51.582196895830094,-0.1814485842609854
7513,526116,188569,51.58187855750443,-0.1812159207672868
7514,526121,188538,51.58159884879195,-0.1811549209634574
7515,526116,188502,51.581276441592735,-0.181239961695635
7516,526054,188723,51.58327638272986,-0.1820550215328653
7517,526124,188502,51.58127465314889,-0.1811245652007299
7518,526086,192909,51.62088785526938,-0.1800899734628865
7519,526119,192910,51.620889455282295,-0.1796131893333316
7520,527357,195180,51.64101059307991,-0.160915312391286
7521,527388,195203,51.64121027108238,-0.1604592039702921
7522,527415,195213,51.64129402674483,-0.1600655944553624
7523,527318,195151,51.64075880290647,-0.1614891440008945
7524,524939,186572,51.56419360581437,-0.198903510432222
7525,524911,186557,51.56406499842972,-0.1993125763049895
7526,524879,186551,51.56401815679236,-0.1997761223523345
7527,525080,186640,51.56477349102967,-0.1968462160302171
7528,525051,186655,51.56491471977038,-0.1972590489170609
7529,525013,186658,51.56495009737816,-0.1978059245124965
7530,524994,186680,51.56515201696009,-0.1980720792791403
7531,524986,186711,51.56543238268199,-0.1981764227132501
7532,524958,186742,51.56571717609877,-0.1985691628885939
7533,524951,186771,51.56597934620392,-0.1986598010997297
7534,524925,186798,51.56622774775429,-0.1990251295166437
7535,524914,186833,51.56654472423515,-0.1991713208727796
7536,523239,189261,51.58873339195608,-0.2224740081647683
7537,523243,189288,51.58897516683179,-0.2224068278991422
7538,523246,189312,51.58919019918632,-0.2223551267016691
7539,523262,189326,51.589312520571234,-0.222119376524323
7540,523288,189322,51.58927088973578,-0.2217456670811842
7541,525540,191082,51.60459092299186,-0.1886264083009974
7542,525538,191071,51.60449251354307,-0.1886592064483661
7543,525712,190930,51.6031865975316,-0.1861985415071129
7544,525832,190792,51.60191964723875,-0.1845162230459938
7545,525541,191075,51.60452779263747,-0.1886144798935169
7546,521700,190847,51.60332109678657,-0.2441281490992801
7547,521678,190830,51.6031730654516,-0.244451546556095
7548,521664,190833,51.603203048351375,-0.2446525547961608
7549,521667,190815,51.603040633408014,-0.2446154972901247
7550,521689,190807,51.60296398819981,-0.244300767458518
7551,521702,190769,51.60261967279159,-0.2441263261342437
7552,521705,190745,51.60240333520582,-0.2440913510071021
7553,521709,190723,51.60220475587493,-0.2440412511359514
7554,521713,190700,51.60199718943967,-0.2439914983744409
7555,521711,190673,51.60175497004428,-0.2440297221033628
7556,521739,190685,51.60185676930972,-0.2436214777880485
7557,524697,186322,51.5620003802985,-0.2024815863427127
7558,524686,186343,51.56219153562501,-0.2026327499609369
7559,524674,186365,51.56239189854704,-0.2027979792660085
7560,524682,186382,51.56254290974084,-0.2026766053219456
7561,524703,186380,51.56252029746644,-0.2023745192659478
7562,524718,186357,51.562310284277046,-0.202166389638901
7563,524730,186343,51.56218181599301,-0.2019983276119361
7564,524777,186373,51.562441037890174,-0.2013100111998406
7565,524770,186388,51.56257738903327,-0.2014056235825516
7566,524752,186415,51.5628240142388,-0.2016555892746923
7567,524744,186436,51.56301450769165,-0.2017634952053678
7568,524753,186450,51.56313833596081,-0.2016287608425814
7569,524772,186449,51.56312514993665,-0.2013551547707624
7570,524784,186432,51.56296971970381,-0.2011881560517516
7571,524800,186407,51.56274150952764,-0.2009663204577047
7572,524811,186393,51.56261326063835,-0.2008126791091496
7573,524699,186319,51.5619729777153,-0.2024538122324035
7574,524734,186339,51.56214498447111,-0.2019420708213235
7575,524779,186369,51.56240464810218,-0.2012825921596155
7576,524814,186391,51.56259462350884,-0.2007701321200855
7577,522413,191061,51.60508994401319,-0.2337635211673861
7578,522380,191059,51.60507913541456,-0.2342404917897104
7579,522353,191077,51.60524676317336,-0.2346238954880789
7580,522321,191086,51.60533459144951,-0.2350826016445895
7581,522288,191080,51.60528782937197,-0.2355609682438302
7582,522251,191094,51.60542167360977,-0.2360900983866489
7583,522222,191098,51.60546391052241,-0.2365072523094046
7584,522190,191091,51.60540793882616,-0.2369715344197691
7585,522161,191103,51.60552206895997,-0.2373859047914167
7586,522141,191097,51.60547248074344,-0.2376766464607142
7587,522121,191107,51.605566684539895,-0.2379618206945193
7588,522104,191097,51.605480496854696,-0.238210655493463
7589,522086,191105,51.60555629209559,-0.2384676611461128
7590,522092,191129,51.6057706816899,-0.2383727165899918
7591,522107,191138,51.60584831591364,-0.2381530939802995
7592,522115,191158,51.60602632375851,-0.2380306732594979
7593,522122,191179,51.60621353516365,-0.2379223365308537
7594,522097,191171,51.60614705464714,-0.2382859423116378
7595,522072,191190,51.606323223300784,-0.2386401564378815
7596,526102,195422,51.64346789543005,-0.1789547262632901
7597,525896,193971,51.63047426912184,-0.1824516551477067
7598,525874,193941,51.6302095846687,-0.182780113179369
7599,525872,193904,51.62987752238015,-0.1828222811401069
7600,525853,193874,51.62961216641005,-0.1831074129347468
7601,525857,193840,51.62930572337056,-0.1830618618536282
7602,525840,193818,51.6291118138064,-0.1833152370079392
7603,525848,193798,51.62893029140695,-0.1832068998450653
7604,525831,193761,51.628601580343,-0.1834656570112711
7605,525834,193729,51.62831333428885,-0.1834338258708154
7606,525821,193714,51.62818143745877,-0.1836269234823065
7607,525819,193667,51.62775950722198,-0.1836726723281498
7608,525811,193639,51.62750966539415,-0.1837982362249313
7609,525789,193610,51.62725396350972,-0.1841263058281376
7610,525785,193580,51.62698525435422,-0.1841948270825481
7611,525757,193544,51.62666798368671,-0.1846120357392607
7612,525751,193509,51.62635478694351,-0.1847112244889069
7613,525726,193479,51.62609076521967,-0.1850829555644014
7614,525718,193442,51.62576004088819,-0.1852117343264758
7615,525694,193415,51.62552275460371,-0.1855679433904892
7616,525692,193387,51.6252715716533,-0.1856068591716549
7617,525664,193353,51.62497226915347,-0.186023325218336
7618,525655,193311,51.62459683289426,-0.1861683241305825
7619,525630,193283,51.62435077978909,-0.1865393155940369
7620,525622,193244,51.62400208008279,-0.1866687951403884
7621,525598,193219,51.62378276263816,-0.1870242662770241
7622,525860,193886,51.62971844297461,-0.1830020245797914
7623,525830,193731,51.62833220145173,-0.1834908658941455
7624,525786,193592,51.62709287202029,-0.1841760821490644
7625,525729,193475,51.62605414855307,-0.1850410737200686
7626,525662,193338,51.62483791390844,-0.1860575784722029
7627,525621,193256,51.62411014428945,-0.1866789338264195
7628,525600,193211,51.62371042255343,-0.186998255889993
7629,525893,193978,51.63053784691194,-0.1824924612683285
7630,525887,193976,51.630521214677245,-0.1825798207819838
7631,525626,193253,51.62408206891714,-0.1866078178198119
7632,525873,193939,51.63019183470119,-0.1827952715392611
7633,527022,195425,51.64328800590995,-0.1656649895980552
7634,526821,195429,51.64336927295975,-0.1685668101090419
7635,526593,195438,51.64350147442798,-0.1718568290336136
7636,526209,195414,51.64337202166242,-0.1774120734537833
7637,525480,191068,51.604478467152255,-0.1894973338721706
7638,525462,191080,51.60459031548129,-0.1897528203501817
7639,525448,191092,51.60470127308172,-0.1899505798757871
7640,525427,191106,51.60483176161669,-0.1902486503282119
7641,525406,191120,51.60496224940839,-0.1905467224996893
7642,525391,191130,51.60505545451884,-0.1907596322460868
7643,525376,191140,51.60514865925006,-0.1909725428695583
7644,525355,191154,51.60527914523665,-0.1912706192159046
7645,525334,191169,51.60541861729927,-0.1915683401966165
7646,525309,191188,51.60559492515558,-0.1919223643063613
7647,525280,191203,51.605736173726925,-0.1923355485665222
7648,525258,191222,51.60591181265593,-0.1926462807695967
7649,525243,191235,51.60603197450193,-0.1928581287928422
7650,525224,191251,51.60617998511798,-0.1931266377313966
7651,525204,191271,51.60636416457084,-0.1934081540836268
7652,525184,191285,51.606494422396175,-0.1936918127923732
7653,524246,196917,51.65731591040007,-0.2052330229648706
7654,524272,196893,51.65709448491938,-0.2048658749683073
7655,526149,189425,51.58956387586704,-0.1804326003644357
7656,526116,189437,51.58967909759706,-0.180904389585059
7657,526084,189443,51.589740173136526,-0.1813639073634377
7658,526082,189419,51.58952493721704,-0.1814013752099048
7659,526071,189389,51.589257792372486,-0.1815708397656781
7660,526075,189354,51.58894236042182,-0.1815256914593349
7661,526063,189318,51.58862151808129,-0.1817117328377105
7662,526067,189283,51.58830608614879,-0.1816665840739967
7663,526055,189251,51.588021190708005,-0.181851186635609
7664,525451,192217,51.61481075925239,-0.1895050872886336
7665,525389,192238,51.61501328196998,-0.1903925673168454
7666,525139,192327,51.61586868468577,-0.1939696554105127
7667,525112,192332,51.61591961452709,-0.1943576340686599
7668,524961,192360,51.616204753729406,-0.1965274440231957
7669,524941,192363,51.61623614937137,-0.1968150905793198
7670,524718,192359,51.61624960595981,-0.2000356932426554
7671,525366,192247,51.61509928080576,-0.1907213635160209
7672,525389,192232,51.614959361177455,-0.1903947119516188
7673,525368,192251,51.61513478303027,-0.1906910632745414
7674,525186,192312,51.61572344236482,-0.1932965342953052
7675,525071,192345,51.61604554539255,-0.194944860536434
7676,524902,192376,51.6163616246995,-0.1973734566001193
7677,524851,192373,51.61634596715976,-0.1981107509708178
7678,524728,192358,51.61623840558388,-0.1998916908711944
7679,524543,192215,51.61499420649714,-0.2026130860320507
7680,524484,192179,51.614683716715895,-0.2034775507938053
7681,524761,186333,51.56208509665807,-0.2015548940813829
7682,524764,186335,51.56210240753897,-0.2015109289842248
7683,525072,186086,51.559796513833575,-0.1971584918446585
7684,521211,191587,51.61007691191376,-0.2509298746844238
7685,524678,190943,51.60353306684479,-0.2011162391941874
7686,524662,190916,51.60329395987614,-0.2013567360189505
7687,524636,190903,51.6031828796411,-0.2017365758793772
7688,524619,190876,51.60294399240287,-0.2019914991719092
7689,524590,190860,51.60280661247518,-0.202415694003165
7690,524573,190832,51.60255873681386,-0.2026709664673554
7691,524549,190826,51.60251011851731,-0.2030194506529199
7692,524529,190797,51.60225391730449,-0.2033183670419802
7693,524500,190782,51.60212551934924,-0.2037421968633352
7694,524483,190757,51.60190460132706,-0.2039963945025011
7695,524454,190742,51.60177620086603,-0.2044202191940894
7696,524440,190715,51.60153664533547,-0.2046318269804584
7697,524413,190698,51.60138982736937,-0.205027492978868
7698,524388,190671,51.60115269782316,-0.2053978373001848
7699,524371,190636,51.60084190709165,-0.2056555639065609
7700,524369,190601,51.6005278069301,-0.205696824102464
7701,524358,190570,51.60025163960647,-0.2058665437039535
7702,524675,190955,51.60364157279056,-0.201155272489029
7703,525404,193294,51.624499993473776,-0.1897984324892
7704,525426,193321,51.62473773826933,-0.1894711301363696
7705,525432,193353,51.62502397913431,-0.1893730511862045
7706,525451,193373,51.62519948339064,-0.1890915632991884
7707,525465,193402,51.62545698166159,-0.1888790454100724
7708,525472,193434,51.625742999189264,-0.1887665223614388
7709,525493,193457,51.62594501663011,-0.1884550762184401
7710,525496,193485,51.626195977840034,-0.1884017366181106
7711,525521,193515,51.62646001024829,-0.1880300236749428
7712,525525,193541,51.62669277481841,-0.1879629581771493
7713,525546,193565,51.6269037767649,-0.1876511437727227
7714,525551,193594,51.62716327846527,-0.1875685620189355
7715,525570,193614,51.62733877813692,-0.1872870538246354
7716,525576,193645,51.62761603010436,-0.1871893133842872
7717,525596,193669,51.627827252864165,-0.1868919283677063
7718,525610,193696,51.62806677328193,-0.186680102147387
7719,525621,193721,51.628288988907975,-0.1865123089699251
7720,525614,193747,51.62852420591169,-0.1866040682107247
7721,525982,195201,51.641508702441776,-0.1807675341430424
7722,526352,196105,51.649549733872696,-0.1750972094205226
7723,526358,195941,51.648074572857375,-0.1750697213253356
7724,526314,195864,51.647392475646186,-0.1757331109227197
7725,526171,195573,51.64480942432829,-0.177903670415249
7726,526129,195418,51.64342589947393,-0.1785661716219372
7727,526124,195414,51.64339107300128,-0.1786398333967965
7728,526116,195413,51.64338387871075,-0.1787557474469261
7729,526531,188559,51.58169576259804,-0.1752332643517416
7730,526520,188533,51.581464573493264,-0.1754012947051186
7731,526516,188505,51.5812138408103,-0.1754690717113927
7732,526521,188476,51.5809521029878,-0.1754073881457432
7733,526360,196152,51.6499703111296,-0.1749646761769376
7734,521396,190274,51.59823703287284,-0.2487136215889148
7735,521373,190259,51.59810717778709,-0.2490507070424805
7736,520453,192798,51.62112285603034,-0.261455252508636
7737,520425,192790,51.62105694483477,-0.2618622587599745
7738,520397,192809,51.62123368496161,-0.2622599942072399
7739,520391,192836,51.621477619924825,-0.2623373520585116
7740,520376,192835,51.6214718380785,-0.2625542644474895
7741,520501,192792,51.62105866846252,-0.2607642990199137
7742,520475,192812,51.62124397171316,-0.2611328108721177
7743,522998,195746,51.64706645699325,-0.2236768309046557
7744,523007,195775,51.64732511060465,-0.2235366313718145
7745,522996,195799,51.64754320041825,-0.223687105209554
7746,528961,193519,51.625718846331935,-0.1383597066309582
7747,524402,196405,51.65268019794941,-0.2031609873536808
7748,524392,196381,51.65246672524781,-0.2033139900593731
7749,524390,196355,51.65223351040956,-0.2033521239642609
7750,527432,192836,51.61992897367432,-0.1606843214399141
7751,527531,192930,51.62075131544326,-0.1592209100263468
7752,527546,192975,51.6211523180601,-0.1589879893109325
7753,519226,192062,51.61476926428446,-0.2794207730159908
7754,524350,195675,51.6461313175759,-0.2041715342806117
7755,524355,195705,51.64639981747207,-0.2040886537684649
7756,524340,195734,51.64666374907344,-0.204295037094607
7757,524335,195770,51.64698837908674,-0.2043544814574912
7758,524337,195802,51.64727551544859,-0.2043142271607141
7759,524348,195838,51.64759661071353,-0.2041425398138159
7760,524340,195860,51.64779608809869,-0.2042502934912516
7761,524351,195901,51.64816211729619,-0.204076827846141
7762,524342,195934,51.64846067063369,-0.2041951220217379
7763,524354,195972,51.64879951828626,-0.204008272633393
7764,524347,196006,51.64910661660296,-0.2040973202279029
7765,524358,196041,51.64941872456118,-0.2039259793200186
7766,524348,196074,51.649717498962886,-0.2040587220233611
7767,524361,196103,51.64997524399206,-0.2038606166866009
7768,524362,196135,51.6502626009701,-0.2038348027854669
7769,524353,196173,51.65060608854103,-0.2039513244217655
7770,524365,196206,51.65090000153759,-0.2037662402804858
7771,524356,196229,51.65110868700642,-0.2038880914330164
7772,524367,196267,51.65144775489652,-0.2037156753890208
7773,524368,196298,51.651726124949015,-0.2036902147846992
7774,524360,196336,51.65206939161741,-0.2037922916025103
7775,524363,196360,51.65228441201663,-0.203740423392899
7776,524365,196394,51.652589521450935,-0.2036994491191358
7777,524376,196414,51.65276682641835,-0.2035334216518877
7778,524359,195670,51.646084395079306,-0.2040433021331595
7779,525656,190239,51.59698920047807,-0.187254012095539
7780,525556,190085,51.59562750717091,-0.1887520313618452
7781,524337,196131,51.65023217765946,-0.2041973891678178
7782,524293,196131,51.65024189708471,-0.2048330406423349
7783,527970,195379,51.64265990659622,-0.1519888705329707
7784,528119,195634,51.644917584632914,-0.1497434593897406
7785,526215,193995,51.63061854755264,-0.1778366074278802
7786,526177,193997,51.63064503617153,-0.1783846143515623
7787,523574,187484,51.5726902174676,-0.2182656194110247
7788,523576,187478,51.57263585751282,-0.2182388835797471
7789,526922,196143,51.649762965058166,-0.1668491458923433
7790,526933,196138,51.64971555101158,-0.1666920508595043
7791,526637,196009,51.64862295731433,-0.1710147824327461
7792,527056,196192,51.65017307266074,-0.1648955770292108
7793,521078,190505,51.600381437501206,-0.2532228628132738
7794,521056,190511,51.60044008452984,-0.253538280071733
7795,521036,190495,51.600300584484096,-0.253832419807346
7796,520314,190695,51.60225255923708,-0.2641832242903216
7797,520317,190693,51.60223394462614,-0.264140614158582
7798,520318,190694,51.60224271838023,-0.2641258395871741
7799,527137,189480,51.58983629134267,-0.1661587329920356
7800,527156,189481,51.58984099460423,-0.1658842551824108
7801,519381,191842,51.61275925952626,-0.2772580650065877
7802,524011,196695,51.655372680972455,-0.20870718182382
7803,523981,196692,51.655352331560486,-0.2091416933602373
7804,523964,196676,51.65521228783652,-0.2093929814424995
7805,523929,196671,51.655175063467325,-0.209900440601098
7806,523902,196651,51.655001272824805,-0.2102976234045887
7807,521871,188092,51.57852472475036,-0.2426160398426479
7808,521844,188095,51.57855751737795,-0.2430044528243243
7809,521816,188090,51.57851862771443,-0.2434100627330843
7810,521782,188095,51.57857090287488,-0.2438987528051474
7811,521763,188098,51.578601964871375,-0.2441717735146043
7812,521744,188110,51.578713910305055,-0.2444416777815402
7813,521897,188088,51.57848315977801,-0.2422423983581618
7814,521915,188091,51.578506232030165,-0.2419817231463637
7815,521919,188118,51.57874801959492,-0.2419146625793268
7816,521918,188140,51.57894595201936,-0.2419214569283237
7817,521906,188155,51.57908335150726,-0.2420893468318588
7818,521895,188170,51.57922053471668,-0.2422428133523105
7819,521873,188179,51.57930617127028,-0.2425570297710413
7820,521848,188172,51.57924866112381,-0.2429200667156465
7821,521830,188183,51.579351406389954,-0.2431758937593686
7822,521807,188178,51.57931143677518,-0.2435093884688912
7823,521792,188190,51.57942252030019,-0.2437215973630076
7824,521789,188206,51.57956696171359,-0.2437593274216346
7825,521764,188195,51.57947349939093,-0.2441237505760142
7826,521741,188186,51.57939757861261,-0.2444586306986218
7827,521775,188191,51.57943517685539,-0.2439664669108204
7828,521801,193478,51.62694421688996,-0.2417570125279703
7829,521790,193448,51.62667698451713,-0.2419262695254746
7830,521774,193417,51.62640184582862,-0.2421680686083562
7831,521761,193384,51.62610808403208,-0.2423672415773634
7832,521736,193364,51.62593374694415,-0.2427351678373012
7833,521719,193333,51.6256588225643,-0.242991397122918
7834,521700,193312,51.62547420010803,-0.2432730300954321
7835,521675,193293,51.62530884712514,-0.2436406007120509
7836,521653,193292,51.625304611866696,-0.2439586060130325
7837,521622,193277,51.62517650040216,-0.2444114189987451
7838,521592,193264,51.625066145403245,-0.2448490969082865
7839,521573,193249,51.624935440671706,-0.2451286382023732
7840,521539,193245,51.62490682950772,-0.2456209477058448
7841,521515,193255,51.625001877907,-0.2459640154761914
7842,521479,193253,51.624991668677495,-0.2464845101430617
7843,521446,193249,51.62496283622522,-0.2469623806125604
7844,521423,193245,51.62493184631824,-0.2472958613059104
7845,521394,193233,51.62483025202928,-0.2477187449774636
7846,521370,193208,51.62461074705241,-0.248073932666947
7847,521342,193197,51.62451792156705,-0.248482026783497
7848,521315,193202,51.62456867239486,-0.2488701443655417
7849,521297,193187,51.62443774260889,-0.2491352324624115
7850,521279,193197,51.62453148900971,-0.2493916714487939
7851,521251,193186,51.62443865890987,-0.2497997622709873
7852,521216,193186,51.62444619156823,-0.250305119805304
7853,521188,193196,51.62454208691226,-0.2507059495370863
7854,521164,193198,51.62456522389061,-0.2510517901933248
7855,521140,193183,51.62443557946644,-0.2514035048737072
7856,521133,193197,51.62456290394064,-0.2514997396038708
7857,521122,193178,51.624394514711774,-0.251665130488646
7858,521108,193152,51.62416386063403,-0.2518762542124531
7859,521098,193123,51.623905385008754,-0.2520306573449067
7860,521097,193093,51.62363598740698,-0.2520554571117847
7861,521081,193064,51.623378801167775,-0.2522964881617447
7862,521056,193047,51.62323139358592,-0.2526633190412136
7863,521033,193024,51.623029632582025,-0.2530033418477578
7864,521016,192996,51.62278164620441,-0.2532584574486596
7865,520989,192984,51.62267960054851,-0.253652431696261
7866,520975,192958,51.62244894266306,-0.2538635372554654
7867,520956,192942,51.62230922891729,-0.2541433818279323
7868,521136,193189,51.62449036215448,-0.2514591870769813
7869,521812,193475,51.62691487698156,-0.2415992202803271
7870,521530,193246,51.62491775837558,-0.24575055118243
7871,521772,193416,51.62639329117883,-0.2421972946546201
7872,527989,192114,51.6133143776113,-0.1529065874723967
7873,527990,192104,51.61322428434605,-0.1528958012089784
7874,527940,192077,51.61299299999393,-0.1536273706034194
7875,527978,192080,51.61301133103605,-0.1530777695551477
7876,528010,192086,51.613057982357006,-0.1526136798680127
7877,528025,192066,51.61287484245555,-0.1524044621609263
7878,528028,192044,51.6126764554233,-0.1523691873786376
7879,528048,192016,51.61242028609991,-0.1520907210492109
7880,523629,195671,51.64625419604336,-0.2145880677614443
7881,523645,195688,51.646403458260025,-0.2143509380207063
7882,523667,195700,51.64650646738839,-0.2140288994017164
7883,523650,195718,51.64667196589887,-0.2142681169485636
7884,526123,189078,51.58645127360938,-0.1809322707814656
7885,526095,189088,51.58654740174729,-0.1813326157982202
7886,526060,189088,51.58655522502085,-0.1818375340456294
7887,526061,189121,51.58685156591867,-0.1818112684160847
7888,526072,189149,51.58710073771994,-0.1816425321910233
7889,526071,189180,51.58737955197494,-0.1816458355215623
7890,526082,189209,51.587637710285534,-0.1814767375194249
7891,526863,192702,51.61885317500503,-0.1689472774847074
7892,526336,192835,51.62016682975622,-0.1765073610111924
7893,523768,188264,51.57965754896471,-0.2151931487864407
7894,523748,188286,51.57985964951554,-0.2154738903031621
7895,523716,188296,51.57995653718202,-0.2159319511991227
7896,523699,188307,51.58005912148078,-0.21617329538667
7897,523681,188328,51.580251794318784,-0.2164255465620713
7898,523651,188336,51.58033026602191,-0.216855467948592
7899,523629,188360,51.58055077491684,-0.2171643667994174
7900,523604,188365,51.580601187576,-0.2175232240544842
7901,524119,195529,51.64487022597506,-0.2075601558277658
7902,524140,195510,51.64469484508496,-0.2072635473069726
7903,524146,195480,51.64442391672274,-0.2071875129655337
7904,524170,195457,51.64421192581494,-0.2068489928003297
7905,524180,195432,51.64398504895615,-0.2067134101916133
7906,524176,195404,51.64373429998462,-0.2067811167777616
7907,524190,195378,51.64349755374274,-0.2065881124701001
7908,524196,195346,51.64320865127823,-0.2065127932214644
7909,524191,195320,51.64297609668066,-0.2065942347869283
7910,524201,195293,51.642731245858776,-0.2064593662292009
7911,524195,195264,51.642471951388686,-0.2065563151212771
7912,525140,195889,51.64787939873841,-0.1926833107359221
7913,525105,195873,51.64774339150735,-0.1931946300907155
7914,525071,195848,51.64752627891392,-0.1936947155630524
7915,525038,195840,51.64746171702804,-0.1941742798701361
7916,525010,195818,51.64727022786937,-0.19458661299345
7917,524974,195807,51.64717936812108,-0.1951105809283038
7918,524943,195788,51.64701550189642,-0.1955651736778488
7919,524929,195760,51.646766979808135,-0.1957774010692984
7920,524909,195762,51.64678939221522,-0.1960655967010342
7921,524896,195740,51.64659456795262,-0.1962612348070486
7922,524865,195743,51.64662840635224,-0.196707972548385
